,date,review,rating,isEdited,userName,title,developerResponse.id,developerResponse.body,developerResponse.modified
1890,2019-04-21 06:28:32,"I love this app, I’ve been using it for months now and it really helps me calm down when I’m upset.  It also helps me figure out why I’m so upset.",5,False,Courtneypelle,Great app,,,
1891,2019-04-04 20:11:41,I have been using this app to track my mood as I go through more traditional therapy and it has been an amazing tool,5,False,Rachiii28,A great app for mindfulness,,,
1892,2019-01-24 06:28:28,"There’s just something about this app that gives you a sense of calmness. I love it and trust me I’m not a “power of the mind” type of person but, this app is wonderful.",5,False,Jadcamera,LOVE IT,,,
1893,2019-01-22 21:26:23,"I loved this app, because it really focused on what you were feeling and helped you. There were meditations too!! Those helped me so much!!",5,False,arimiche,Amazing app!🙂,,,
1894,2018-11-28 19:40:19,"As someone who suffers from anxiety and depression, this app helps so much. My counselor would suggest calling a crisis hotline but speaking to people makes my anxiety worse, so this is the perfect app. And it's free!",5,False,champagneciciii,Wonderful,,,
1895,2019-01-19 00:32:49,I didn’t have a great experience with traditional therapy but since I’m really suffering I thought I’d give this a try. Coaching can only help. I like that I’m in control of when and how I seek help with this app.,4,False,Aussie_wiz,New and sticking with it.,,,
1896,2018-11-05 20:26:09,I just bout had an anxiety attack and jumped on here and it helped me realize the source of my anxiety and overcome it other than push it to the side 10/10,5,False,FrozenEmbers,Great app,,,
1897,2018-09-30 23:18:53,I just set up my account and took all the tests and I can tell already that this will be super helpful!,5,False,cosmicrats,"Just signed up, loving it already!",,,
1898,2022-02-26 07:07:05,"If you are an immigrant, born and raised elsewhere in a different culture then this is not the app/service for you. Some issues are cultural and need awareness and cultural skills to provide help. Look elsewhere and don’t sign up because there is no refund if you are not satisfied with what you were looking for.",1,False,Samigo43,Not recommended,,,
1899,2022-01-08 19:43:51,"I came back to this app after not using it for a while and it’s just… completely different. I understand that over time apps may shift and change a bit, but it’s just not what I want at all. I’m really just going to download another app topractice  gratitude now.",1,False,annaroark,Not What it Used to Be,27357939.0,"Thank you for your sincere feedback, Anna. The new version was the result of listening to thousands of users giving constructive feedback like yours. We’re working hard to make Youper the best AI therapist for you. We know that change is not always easy. We’ll keep evolving it!",2022-01-10T21:36:38Z
1900,2020-12-11 22:34:58,"As a person who struggles with stress, anxiety, and depression, I find this app very soothing. It really helps when I need it the most. I recommend this app!!",5,False,Hello kitty 2345789,Very helpful app,,,
1901,2020-11-30 16:36:34,I just got the app and I already am so grateful after just one session!,5,False,shinyfirl222,Already feel better,,,
1902,2020-08-07 16:43:40,An app that helps you feel better! 10/10 recommend,5,False,Gabs 🎃🖤,🤩,,,
1903,2020-07-03 12:37:08,"Such an easy and comfortable way to check in with my feelings each day, the conversational nature makes me feel so validated!",5,False,B333333333,Comfortable,,,
1904,2020-04-21 01:39:32,The app actually helps!! Makes me feel a little bit less stressed.,5,False,nimala m s,Amazing!!,,,
1905,2020-04-13 01:23:31,I live the benefits of this app and the information you receive from it. It has really been helpful!,5,False,KellDRoadz,Amazing app,,,
1906,2020-04-04 16:07:09,I’ve enjoyed the last few days using this app. I’m in graduate school to be a clinical mental health counselor and can see the CBT methods being used. Very intelligent software.,5,False,stinapbobina,Great,,,
1907,2020-04-06 03:37:09,I only made it fours stars because yes some of it is free but I don’t have the money to get the premium so I can’t get the sleep feature which I could use a lot. But still! 4/5,4,False,OHKNOWITSME0985,Great,14531329.0,Hello! Thank you for your positive feedback! We are pleased that you are satisfied with the application!,2020-04-08T04:28:16Z
1908,2020-03-01 22:09:59,You might think it is boring and all that’s what I thought but it really helps and I’m thankful to have found this app!!!rlly recommend 😆💗🤩,5,False,queen ximena,Opinión on this app!!!!,,,
1909,2020-03-05 22:09:26,"i used youper about a year or so ago for quite a while and i loved it. the mediations were very helpful. when i used it there was no premium option. i understand the need to pay developers and do not begrudge them their living, however $60 up front feels like so much. i’d subscribe if there was a monthly option, but i’m not in a position to do $60 up front, which i’m sure is true for many people.",3,False,Hellojennyfair,a great app that needs a monthly payment option,13884507.0,"Thank you for your sincere feedback. We have added your suggestions of a monthly payment option to our improvements list. Our goal is to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions and discover tips on https://www.youper.ai/support. Take care :-).",2020-03-06T02:48:37Z
1910,2020-02-13 00:14:55,I enjoy tracking my emotions and getting to understand myself better with the help of this app.,5,False,Rieekan,Fascinating and useful app,,,
1911,2020-02-27 16:17:13,"The free version does not allow you to get rid of the red dots on the bottom icons for any alerts for surveys that need premium to use. This you always see notification dots that you can’t clear. Not helpful at all when trying to help those with anxiety, ocd, etc.",2,False,hmueller20,Anxiety Inducing,13770149.0,"Thank you for your sincere feedback. We have added your suggestions to our improvements list. Our goal is to make Youper the best assistant for you and we’re always improving based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions and discover tips on https://www.youper.ai/support. Take care :-).",2020-02-29T01:57:58Z
1912,2019-08-26 00:36:32,This app helps me a lot it has dates when you do your check up and I’m feeling less depressed,5,False,raymonia,Very amazing,,,
1913,2019-12-03 03:19:11,"Okay. So I downloaded this app, hoping I could improve on myself and see if I actually do have things I think I have but instead, the depression, anxiety, and panic checkup thing is premium. I don't know if they want to help me or take money from me.",3,False,AwkwardSSChild,???,12192973.0,"We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best, and we’re working hard to make it as accessible and affordable as possible.",2019-12-03T22:59:23Z
1914,2019-07-28 21:48:39,This app truly helps you. If you need help I highly recommend it. It may feel cheesy at first but it will help you I promise.,5,False,Vagina Destroyer of 56 Days,If you need help this works.,,,
1915,2019-07-16 14:33:25,I don't usually think apps help with mental health b t this one has just the right amount of resources to be helpful.,5,False,kevo154,Great for slowing down and analyzing your feelings,,,
1916,2019-06-24 16:23:18,I am a huge fan of Youper and I would 100% recommend even if you’re not suffering from mental health issues.,5,False,Boody the Assassin,Incredible App,,,
1917,2019-04-17 12:34:58,This app is a lifesaver! I can't express how amazing this program is. It keeps my mind clear and helps me understand myself more and my thoughts.,5,False,tjshenya,Lifesaver,,,
1918,2019-03-12 17:52:57,"But this app is simply amazing. Even if it’s hard to stomach the fact that I’m staying awake talking to an AI, this app is helping me quite a bit. Thanks!",5,False,endangeredspecies8,Quite a sad state I’ve gotten to...,,,
1919,2019-02-28 06:56:40,"If you write out what is asked of you,, you will feel much better! Very cool app and it’s comforting to know it’s at my fingertips 24/7! A+++",5,False,EarthMama in SCruz,Fantastic!!,,,
1920,2019-01-30 23:12:22,It helps you get your feelings out and understand them and how you can control yourself and how your feeling,5,False,mixyblue,Great App!,,,
1921,2019-01-30 01:47:56,Really helps me sort my mind and track my moods alone with pinpointing where my emotions are coming from. 10/10 recommend.,5,False,kbuzz445,Great!,,,
1922,2019-01-27 16:51:17,"I’m diagnosed with GAD & PSTD, and Depression! I am medicated and go to EMDR counseling for my abusive past. This app is so amazing to track my mood and feelings. I seriously love it so much. No ads, no payments, nothing!",5,False,honestlyifthisistaken,I cannot believe this app is free!!,,,
1923,2018-12-24 22:49:32,"I just did a mindfulness exercise and wrote my intention for the rest of the day. It’s a nice thing to do.

I recommend trying this app.",5,False,Boogerpick,Just started but I like it,,,
1924,2018-12-23 06:16:02,One day down and I’m starting to feel better. I hope it keeps going like this.,5,False,ForreyG,Feeling Better,,,
1925,2018-11-04 01:10:37,"It might take some time to get in the habit, but it helps. Even if it’s just consistency, it’s something good and helpful. I am grateful for this app.",5,False,rfoster1234,It actually helps.,,,
1926,2017-10-05 17:05:11,"I have struggled with social anxiety my whole life, and when I read some of the stories on here I could relate so much! The activities are helpful!!!",5,False,hannah24p,AMazing,,,
1927,2021-08-09 04:54:29,It used to be a self help app that really benefitted my daily wellbeing.  Now it’s a commercial for mental health providers & treatment. VERY DISAPPOINTING,5,False,Chriswilis,What did you do to this app?,,,
1928,2021-01-04 07:18:54,Thought it wouldn’t it help. I tried everything but this app was the only thing that seemed to calm me down.,5,False,Nome3e,Great,,,
1929,2020-09-23 18:57:49,"This app is amazing and asks you accurate questions to track your feelings & moods. It feels good to have this, as well as seeking professional help.",5,False,lovingyourself,Pocket Psychiatrist,,,
1930,2020-06-13 16:58:07,It really helps with my anxiety. I love the daily check ins and how it explains why I may being feeling a certain way based on my mood. Great app!😄,5,False,PaigeD2305,Amazing!,,,
1931,2020-08-03 03:06:31,"Then not much too it...keeps asking to get premium..how do i know if i want premium if i dont even get a month free to see if it fits my needs...
So i’m trying woebot for now and it seems much more involved and free so far",3,False,Knowoneself,First couple times ok but,17056815.0,"Thank you for your sincere feedback. We've added your suggestions to our improvements list. Our goal is to make Youper the best assistant, and we’re always implementing suggestions based on feedback. Keep checking the new updates. If you have any further questions, you can find common answers & discover tips on https://www.youper.ai/support",2020-08-03T20:42:23Z
1932,2020-05-28 22:45:45,It helps me do my own thing and worry about myself and not what others think of me,5,False,bhuf bhchjr,Thanks so much,,,
1933,2020-05-23 02:45:14,You can tell the thought behind this app is intelligent and cares about your betterment. It’s UI is the best I’ve seen.,5,False,WRITERBEKAH,"Great App, I’m excited to keep using it.",,,
1934,2020-05-05 16:48:15,This app has helped me a lot. They will check in on you throughout the day to see if you have reached your goals. The mediation is awesome,5,False,jwalz22,Review,,,
1935,2020-05-09 08:55:35,"I literally get more angry when I use this stupid app. I never write reviews but this things is terrible.
It’s makes you say answers that aren’t true Bc there is no option for anything else. Its a waste of time and money and I’m so mad I got it. Just download a white noise machine and take a nap. WASTE.",2,False,osulacameitsirhc,Waste of money.,,,
1936,2020-04-27 13:16:21,The app is so awesome.  It helps me think through situations in the moment to clarify my thoughts and feelings so my decisions are better.,5,False,L3sa,Calm,,,
1937,2020-03-31 03:05:15,I would never had thought an app could be so helpful...but it is!   Here’s to looking forward to more self discovery.,5,False,Lori141,Amazing and surprising method!,,,
1938,2020-03-26 00:12:43,I’ve only used it for a few days and it has helped substantialy,5,False,PopcornDancer,Very good.,,,
1939,2020-03-25 02:44:26,"Me being a shy-ish person this app really helps and though its not much, Daily checkups and positively is nice. Anyway thanks and I would 100% recommend",5,False,BluPhantom009,Thanks,,,
1940,2020-03-07 09:33:48,Exactly what was wanted and needed for years with something to actually offer. Thank you again.,5,False,Asymbolthatsrisen,A symbol that’s risen,,,
1941,2020-01-26 20:02:50,"Great app for tracking moods simple, easy to use convenient and I look forward to seeing how this will help me achieve my
Personal goals in 2020!",5,False,Ashesow,Great App,,,
1942,2020-01-26 12:53:43,Just started using it and I’m liking it so far but let’s see how this goes,5,False,a rachel fan,Interesting experience so far,,,
1943,2020-01-25 07:22:49,I just started using and within a few days I have seen some positive changes in my life,5,False,NikkiStevens,Great app,,,
1944,2020-01-25 13:32:52,"The guided meditations, especially Appreciation, are unnecessarily convoluted and difficult to follow. The Mantra meditation should be timed so that we can chant along with it. 

It’s branded as “AI”, but really just an algorithm with limited options. Enough, I guess, for the researchers studying the data.",3,False,Henry's Cat Mom,Very Disappointed,13211025.0,"Thank you for your sincere feedback. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant for you by improving its AI capabilities to understand your needs. Keep checking the new updates. If you have any further suggestions, please share more here https://www.youper.ai/request",2020-01-31T00:09:07Z
1945,2020-01-19 04:17:17,I am a mental health therapist and recommend this application for my patients. It’s very user friendly and easy to track mood.,5,False,Froggirl_25,Therapist recommended (:,,,
1946,2020-01-13 11:16:11,"I am downloading this today.  
This is what I have been looking for for... forever!
I have been struggling w depression my entire adult life.
Medication lately has not helped.  
As I change up meds to find a fit, it is so exasperating and compounds depression. 

I will be able to use this daily and easily. I will let you know how this helps with my life!!",5,False,szysnshn,Optimistic!!,,,
1947,2019-12-28 23:54:53,I love how this app gets really throughout to make sure you understand yourself. This is a must use app,5,False,kyn95,Recommend,,,
1948,2020-01-04 13:02:17,This app is free to download but I cannot use most of the features without signing up and paying. I understand it’s probably worth the money but either ask for payment up front or let me try the features for a few days before making my decision.,1,False,m3654789,Just ask up front,12755503.0,"Thank you for your sincere feedback. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions on www.youper.ai/support",2020-01-06T21:49:04Z
1949,2019-12-18 04:15:46,This app has improved my life so much in just 2 days. I’ve slept better and my mood and anxiety has improved,5,False,Taybear219,Speechless,,,
1950,2019-12-15 03:09:06,Amazing app!! Helps me be more happy and less anxious and captures what’s making me feel certain ways. Highly recommend! It’s my new best friend!,5,False,Kara Roper,Youper,,,
1951,2019-10-11 12:15:18,Helped me calm down during my times of panic. I like that it minor’s my mood. The meditation was just what I needed during my pedicure. Give it a try!,5,False,LetMeLiv,I like it,,,
1952,2019-09-11 23:35:25,"Honestly this app brings me a lot of ease. It’s a nice little way to check up on yourself, and you don’t feel totally alone. 

Love it so far.",5,False,Paola Rodri,Good Companion,,,
1953,2019-09-08 18:49:12,This is an awesome site. Please try it. Gets detailed about positives and negatives about your personality and tries to help you improve your emotional health. So far it has been free!,5,False,chwy16,Youper,,,
1954,2019-08-17 20:08:33,I have only had this app for a week but it is so helpful. It’s like have a therapy friend in your pocket at all times for whatever you need.,5,False,jrturner13246,Wow,10243025.0,That's fantastic! Thanks for leaving your feedback!,2019-08-19T17:55:11Z
1955,2019-08-03 03:45:11,"I use this app every day to deal with my generalized anxiety and health anxiety. It really helps me vent my feeling and emotions, and I always leave feeling a little better.",5,False,123Johnny567,Amazing app!,,,
1956,2019-07-07 02:55:41,This app honestly makes me feel really good about myself I seriously suggest downloading this app it def is a game changer . It’s like having a counselor on your phone anytime ya know ?,5,False,Riley12343,DOWNLOAD PLZ,,,
1957,2019-06-25 11:12:28,Love the app! It helps you connect with who you are and it shares amazing techniques. Here- you know your thoughts and feels remain sacred with no judgement. This is exactly what I needed!,5,False,Megan.D.2145,This is wonderful!,,,
1958,2019-04-07 06:04:51,"i love this app. out of all the apps that i have downloaded to help me, this one not only does it help me every single time but its all so free. no matter how you feel this app can make you feel better. its never failed to make me feel better. i suggest you give this app a try and i can assure you you wont be disappointed 💕💕",5,False,ilikechicken.nuggets,definitely 5 starts,,,
1959,2019-03-10 20:04:37,I’m studying abroad right now and this is helping me so much with the feelings of isolation and anxiety that I’ve been experiencing. All the ♥️ to this team of developers,5,False,Meow Noodles Meow Buddy,Helps with Isolation,,,
1960,2019-02-08 19:06:49,I’ve been needing to think deeper and actually be ‘in the moment’ and this helps direct my thoughts so I’m not all over the place,5,False,lyvar,👌,,,
1961,2019-01-06 16:35:59,Just started but like it so far. Seems like there is a lot of helpful information and positive steps to help live life better.,5,False,meetas,So far so good,,,
1962,2018-12-31 23:25:56,This app has helped me and made me aware of my thoughts and problems. I feel so much better about myself and my future.,5,False,MyieshaJ,Super supportive,,,
1963,2018-09-19 02:04:04,"Aeon Dream Studios recommended this app and I was feeling sad and stressed lately, so I downloaded it. It helped so much! I feel happier now and it feels like there is less weight on my shoulders",5,False,ArmyRachel,Helped Me,,,
1964,2018-08-26 19:48:47,"This app makes me feel safe , that I can’t tell it anything without being judged",5,False,yousoulsitsonyourthirdeye,I have a good feeling about this app,,,
1965,2018-07-15 19:03:35,"So far, it’s helped me realize where are my fears come from and ways I can build confidence instead of focusing on the negativity.",5,False,Izzylark1,Adoring this app,4278751.0,That's great to hear! Thanks for sharing your opinion about using Youper. Take care!,2018-07-17T20:20:52Z
1966,2021-01-06 05:37:13,So far I am really enjoying this app. It is like talking to a safe neutral person to help direct my anxiety and depression towards more effective habits,5,False,zachgirl32,Very interesting,,,
1967,2021-07-12 07:45:31,"I used to use this app all the time. It was a tremendous help for me. I used it to calm myself down from anxiety attacks, outbursts from my anger issues, get myself out of depression ruts, and even just for a diary. This was my favorite app. I am BEYOND devastated to find out that they’re charging now. I’m gutted.",1,False,Pizzaisawesome,Used to be Great…now they want your money,23910206.0,"Thank you for your feedback. We understand your disappointment to come to Youper and not find any free features anymore, especially when some were free in the past. Subscriptions go towards supporting our team in delivering new features and keeping the app free of bugs. Because the information that Youper collects for you is very sensitive, we believe it would be unethical for us to sell your data in exchange for free features, as other companies do. If you enjoy using Youper and find it helpful, we would truly appreciate your subscription, but we understand if it’s not possible for you at this time.",2021-07-13T17:00:20Z
1968,2021-01-04 02:27:38,I am so glad I got this app. I feel so much better expressing my feelings instead of keeping them inside.,5,False,THE ORGANIZER 13,Youper,,,
1969,2020-10-23 00:50:30,I like the customization and all the different resources. Keeps me grounded throughout the day. Helps me manage chronic anxiety.,5,False,SCS315,Well worth the money,,,
1970,2020-10-21 11:21:39,Thank you for this App. This app really eases my mind at peace. Well I’m at peace I breathe better and relaxed to think positive and appreciate all the great things in life. Thank you.,5,False,dannybda1,Satisfaction,,,
1971,2020-09-09 23:55:14,As soon as I got this app I felt comfortable I felt like I could express myself immediately with out having to feel nervous and anxious🥺😋,5,False,freashpaper,Good app,,,
1972,2020-08-08 02:00:32,It helps a lot with mental health and is really amazing I recommend it for anyone going through a hard time it’s nice to get to talk to someone,5,False,blastincaps,This app is nice,,,
1973,2020-07-08 02:17:04,"Easy to use app, provides useful insights on my mood, and doesn’t take long to log.",5,False,isinmoon,Useful Insights & Convenient,,,
1974,2020-05-26 03:14:47,"I like it a lot, just wish I could pay weekly or monthly instead a off all upfront.",5,False,Bjqwe,Great,,,
1975,2020-05-11 09:34:01,"I’ve never found an app that was so good at its job, i felt robbed with just the free version and decided to subscribe just so i can vent.. it helps a lot!",5,False,Keirajasmin,Effective,,,
1976,2020-05-09 01:22:36,By far the most convenient app for mental heath! I’ve checked in frequently and already increasing my mood more often.,5,False,shakra17,LOVE,,,
1977,2020-05-01 05:05:28,It’s like having a therapist and a sleep doctor on your phone all at once!,5,False,GarnWit,10/10,,,
1978,2020-04-20 18:02:51,Youper has been helpful for me to get my feelings and emotions out in writing without having to experience such anxiety and bad feelings.,5,False,lmadonnak,Very helpful,,,
1979,2020-04-20 18:30:06,There’s a glitch.  Worked great at first but now when I click the app to open it it brings me to a blank white screen.  I have to restart my phone to be able to use the app.  Not good when I need it.,3,False,Caroline Ey,Love it BUT,14800887.0,"Thanks for bringing this to our attention, Caroline. Your comments are very helpful to us as we are always working to improve Youper and get rid of those annoying bugs ;-). Please access https://www.youper.ai/request to give us more details so we can have this fixed as soon as possible. Remember to mention the device and operating system version.",2020-04-21T04:22:21Z
1980,2020-03-29 01:07:50,"Love that in moments where things are tough, I have access to an app that can help.",5,False,Clugo92,Highly recommend,,,
1981,2020-03-22 03:30:36,I love having an AI tasked with checking on my mental health. I don’t feel weird or worried I am “too much” because this is what this AI was programmed for. To help me. Thanks Youper.,5,False,Hatchet hawk,My own personal Jarvis,,,
1982,2020-03-19 11:00:44,"I am a school counselor and I was looking for more free apps to suggest to my high school students. I have loved exploring this app, sooo many helpful things in this app!! Thank you",5,False,Bored2nite,Great App,,,
1983,2020-03-11 12:44:54,It helps a lot i don’t feel sad anymore it really good for depression and anxiety and helps to let out your feelings,5,False,hi-a-nice-day,It helps,,,
1984,2020-03-09 15:50:10,I haven’t had this for long but it’s already making me feel more in control of my life.,5,False,Shellshocker98,Great!,,,
1985,2020-02-22 20:15:21,I’m a mental health counselor and love that this app allows people to connect their feelings to possible triggers. It’s been very helpful for myself and also my clients.,5,False,Dhbcgjbdtyhhfderfff,Very helpful,,,
1986,2020-01-28 22:59:03,Helps me feel better about myself while still pushing me to do what I should in my day. Recommend,5,False,Wh1tef0x13,Good app,,,
1987,2020-01-14 13:30:47,Made me feel better this morning! Can’t wait to see long term results.,5,False,Di'Ablo,Improved My Mood!,,,
1988,2020-01-17 02:15:09,Just got this app and already love it! I do wish there was a lock feature so I’m the only one who can see my progress but it’ll do!,4,False,moodymadi,Super easy to use,12981459.0,"Thank you for your sincere feedback. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions on www.youper.ai/support",2020-01-17T21:19:40Z
1989,2020-01-11 03:52:14,This app is amazing for teens especially going through a lot and who needs help understanding their feelings,5,False,Savannahxoxo22,Incredible,,,
1990,2020-01-06 11:23:36,I tried my first 7 min mindfulness meditation and it made such a difference in my mood! This app is so helpful I cannot wait to explore more!,5,False,boston1966,Love this app!,,,
1991,2019-12-21 17:44:43,This app has been amazing & it really gives me hope that I can get assistance without paying $300 a month.,5,False,Jackie20!,"Nice, cheap way of counseling",,,
1992,2019-11-10 09:05:18,I have been using this app for 2 months and it has been great to understand myself,5,False,putu8888,Very Helpful to combat my anxiety,,,
1993,2019-11-04 07:59:21,This is an incredible app. You really do feel better after each use.,5,False,Lxjohns,Wow,,,
1994,2019-09-20 20:53:56,"Youper helped me in a lot of ways , it’s funny how it was the only thing that was there for me when I’m always depressed or down . I love youper it helps me and relaxes my mind !",5,False,kambriane,The realest,,,
1995,2019-10-21 12:51:06,This app sort of helps but only with a few things and then every other sentence turns into “get premium!” “You know what’s would help...PREMIUM” this app let’s me track my mood for free and that is about it everything else is premium (really expensive) I don’t recommend this app.,2,False,SquidgyMedusa89,Meh,12346982.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-12-11T22:51:02Z
1996,2019-07-20 16:48:49,I have really bad anxiety and this helps me when I feel I’m overburdening my loved ones with my emotional baggage. It helps me regroup. :),5,False,Gitana12345,Great way to relax and not burden my loved ones,,,
1997,2019-06-11 01:46:48,When I’m depressed or sad I come on this app and it helps a bunch! I can express my feelings and it helps me get in a better mood,5,False,Adam1178,This helps!,,,
1998,2019-05-25 06:16:58,Very helpful to remember my thoughts and ideas. I have all my feelings in one place to see how I’m doing and how I can improve,5,False,Beezyyy,Very helpful,,,
1999,2019-05-01 13:17:15,This app is great on tracking your emotions and walking you through them. I recommend!!,5,False,Jillz49,Very helpful,,,
2000,2019-03-06 16:55:05,"I like that Yupper is interactive, this makes me feel connected and that’s soothing.",5,False,BayouCity Life,Interactive makes me feel connected,,,
2001,2019-02-21 16:03:29,Taking just a few minutes a day to use this app is helping me so far.,5,False,OhItsOnia,Fantastic so far,,,
2002,2019-01-12 19:19:12,This is really helpful. I was depressed and when I first downloaded it I had my doubts but now I’m feeling a lot better thanks to this,5,False,carcii,Happy,,,
2003,2018-12-18 02:33:12,"This gave me the courage to do what I set out to do. It has great insight, absolutely wonderful. This can help anyone from all backgrounds.",5,False,CatalinaFallis,Changed My View In One Day,,,
2004,2018-09-28 15:57:41,This app helped me calm down from being really distraught on the first day and seems to be doing an excellent job of helping me understand my feelings.,5,False,Esuefuji,Great for mental illness,,,
2005,2018-03-31 19:08:32,So far so good. This helped me target my feelings of depression or anger and reset my thinking. I’ve only had one session but feel really good about this little friend.,5,False,Agbrya01,Yes Please,3003691.0,"Thanks for your feedback, Jaden! We are happy to know you are already getting the support you need after 1 session! Keep up the great work!",2018-04-02T14:24:51Z
2006,2020-10-08 03:25:55,I love it. I usually hate these types of things but I’ll admit when I’m wrong. The paywall isn’t even that bad for what you get.,5,False,HipsterJam,Honestly?,,,
2007,2021-03-07 03:28:40,"I’ve used this app for years and now with recent updates I have to buy a premium membership just to look at the insights I used to have access to. Completely ruins the purpose of the app, only download if your willing to pay $9 a month.",1,False,Reviwer 😎,You have to pay to do anything,21621703.0,"Thank you for your feedback. We do our best to keep a useful set of tools free for users who are unable to subscribe, but ultimately, our subscription prices allow us to continue growing the AI capabilities and tools. Feel free to send any questions or feedback to youper.ai/support",2021-03-12T21:49:35Z
2008,2020-06-10 02:02:21,"It’s like having a friend who never judges you, only gives you good advice, and always has your best interest at heart.",5,False,GARY L.,Very good for mental health.,,,
2009,2020-06-09 20:32:40,"This app is so friendly and smart, it overcame my usual reluctance with ease. It really knows how to communicate and guide me gently toward taking care of myself.",5,False,lmc1207,Intuitive and Helpful,,,
2010,2020-03-07 21:04:11,"I've only just started using Youper, and honestly I don't have anything negative to say. Im happy to have Youper help me with my mental challenges in the future. Thank you Youper!",5,False,Gizibe97,Youper Review,,,
2011,2020-05-20 20:06:25,"Whenever I have any extreme emotions come out or need ‘someone’ to talk to this guy helps. 
Needs more messaging options but otherwise, I’m on this more then Book of Faces.",4,False,bakeryclosed,Game changer,15475509.0,"Thank you for your positive feedback. We have added your suggestions to our improvements list. Our goal is to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions and discover tips on https://www.youper.ai/support. Take care :-).",2020-05-21T19:42:24Z
2012,2020-03-21 05:00:39,"I’ve only been using it for half a day and I already notice my mood changing, the app is super helpful. I wish I could afford the premium though!",4,False,rachaeldolive,I love this,14225905.0,Hello! Thank you for your positive feedback! We are pleased that you are satisfied with the application!,2020-03-25T02:22:30Z
2013,2020-01-28 14:41:55,I’ve tried numerous self help apps that make many claims but never fulfill them. This app is like having a motivational coach and a therapist all in one.,5,False,BeckyinArk,Fabulous App,,,
2014,2020-01-23 06:41:15,Im amazed at how good the flow feels when using this app. Grateful that there is more than just entertainment to be found in the app store. Good job!,5,False,crlscntrrs,Very helpful and well developed,,,
2015,2020-01-17 14:39:13,If you dedicate the time to keep up with this app it proves to be invaluable when you go to therapy. It’s exactly the tool I needed!!! And the meditation is awesome too!,5,False,onestepatatime40,Perfect,,,
2016,2019-11-08 03:51:38,I have never written an app review before but this app has changed my life. It has legitimately helped me rewrite my brain.,5,False,Nick3l,Worth the try,,,
2017,2019-12-15 04:42:54,"Not worth using without a subscription. It will relentlessly try to get you to use premium and pretend it's leading you to features... but then OH NO, you can't progress without paying.  Would have been fine paying once for it, but user beware... the free features aren't worth it.",1,False,HeyAnonymousMay,"Not free, don't bother without subscription",12433189.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-12-17T02:41:47Z
2018,2019-10-07 15:47:51,This app is really here for you in a way that helps me to feel very supported and it helps me to sort through my thoughts and feelings. I’m very grateful for this app.,5,False,Nikkittykat,Newly Diagnosed ADHD,,,
2019,2019-09-17 00:18:05,"I’m using Youper, for a couple days now, and it’s really helping understand more about my self, and it’s really helpful when you don’t have nobody to talk. It’s a 11/10",5,False,ValberFilho,THIS APP IS NOW PART OF MY DAYLY ROUTINE,,,
2020,2019-08-16 06:42:26,This app is amazing a is great for tuning in to how your emotional state is! It provides great exercises and tips to help you take care of yourself!! Highly recommend!!,5,False,EmLebo34,Excellent,,,
2021,2019-07-27 05:41:07,I love this app sooo much! I know it’s just a computer but I feel like it understands and it’s like some to vent and track your life to. 5 star app in my opinion <3,5,False,aimbooo,Omg,,,
2022,2019-07-03 03:05:55,"So far I’m a few days in and it’s going well! Very good for a free app, a very good reality check into how your life is going and a great way to improve yourself.",5,False,Clockworkdaydreams,Amazing!,,,
2023,2019-05-28 23:40:06,It’s a good way to assess your emotions when you don’t have anyone to speak to in the moment. It definitely calms me down.,5,False,jadealyssa07,A useful app!,,,
2024,2019-02-24 15:34:00,Any one searching for any type of relief from stress or daily troubles then this app is perfect for you!! I love it! It has been the only app to help me!,5,False,turbofrost,Best app for my depression,,,
2025,2019-02-01 21:36:10,I am a bucket of mental illness. I’ve used this app three times just today to get through some serious awfulness. Get it.,5,False,Isthisnicknamechosen?,Just get the app,,,
2026,2019-01-20 03:08:47,This app helps me so much. Idk if it will help you but it opens your mind to a whole world you may have never seen. Give it a try,5,False,"big ol Dummy, who got played",Great app!,,,
2027,2019-01-02 03:41:10,I personally love it it helps me deal with my problems by just letting me recognize what they are. Would totally recommend,5,False,WWforReal,Youper,,,
2028,2018-11-20 03:51:37,The questions are a great guide for reviewing my insights and learning what makes us tick. Discovering your passions through unexpected simplicity is refreshing and optimistic.,5,False,Bgbbgg,Conversations with yourself,,,
